City,Region,Date,Mean Highest,Mean Lowest
Honolulu,West,6/1/1999,1.913,-0.049
Honolulu,West,7/1/1999,1.88,0.063
Honolulu,West,8/1/1999,1.956,0.128
Honolulu,West,9/1/1999,2.159,0.453
Honolulu,West,10/1/1999,2.11,0.328
Honolulu,West,11/1/1999,2.084,0.148
Honolulu,West,12/1/1999,1.936,0.043
Honolulu,West,1/1/2000,1.785,-0.115
Honolulu,West,2/1/2000,1.624,-0.184
Honolulu,West,3/1/2000,1.637,-0.016
Honolulu,West,4/1/2000,1.677,-0.069
Honolulu,West,5/1/2000,1.857,-0.088
Honolulu,West,6/1/2000,1.992,-0.059
Honolulu,West,7/1/2000,2.038,-0.039
Honolulu,West,8/1/2000,1.828,-0.013
Honolulu,West,9/1/2000,1.775,0.148
Honolulu,West,10/1/2000,1.752,-0.006
Honolulu,West,11/1/2000,1.723,-0.151
Honolulu,West,12/1/2000,1.87,-0.085
Honolulu,West,1/1/2001,1.792,-0.108
Honolulu,West,2/1/2001,1.844,-0.019
Honolulu,West,3/1/2001,1.591,-0.128
Honolulu,West,4/1/2001,1.703,-0.069
Honolulu,West,5/1/2001,1.788,-0.069
Honolulu,West,6/1/2001,1.89,-0.098
Honolulu,West,7/1/2001,2.103,0.013
Honolulu,West,8/1/2001,2.054,0.118
Honolulu,West,9/1/2001,2.054,0.22
Honolulu,West,10/1/2001,1.71,0.03
Honolulu,West,11/1/2001,1.9,0.003
Honolulu,West,12/1/2001,2.005,-0.098
Honolulu,West,1/1/2002,2.034,-0.088
Honolulu,West,2/1/2002,1.624,-0.246
Honolulu,West,3/1/2002,1.65,-0.095
Honolulu,West,4/1/2002,1.772,-0.065
Honolulu,West,5/1/2002,1.778,-0.164
Honolulu,West,6/1/2002,1.926,-0.108
Honolulu,West,7/1/2002,1.864,-0.095
Honolulu,West,8/1/2002,1.673,-0.111
Honolulu,West,9/1/2002,2.126,0.263
Honolulu,West,10/1/2002,2.215,0.279
Honolulu,West,11/1/2002,2.038,-0.006
Honolulu,West,12/1/2002,2.005,-0.147
Honolulu,West,1/1/2003,2.08,-0.085
Honolulu,West,2/1/2003,1.719,-0.184
Honolulu,West,3/1/2003,1.887,0.148
Honolulu,West,4/1/2003,1.762,0.063
Honolulu,West,5/1/2003,2.087,0.145
Honolulu,West,6/1/2003,2.444,0.233
Honolulu,West,7/1/2003,2.284,0.187
Honolulu,West,8/1/2003,2.339,0.348
Honolulu,West,9/1/2003,2.631,0.61
Honolulu,West,10/1/2003,2.572,0.46
Honolulu,West,11/1/2003,2.267,0.138
Honolulu,West,12/1/2003,1.88,-0.052
Honolulu,West,1/1/2004,1.946,0.046
Honolulu,West,2/1/2004,2.143,0.135
Honolulu,West,3/1/2004,1.811,0.099
Honolulu,West,4/1/2004,1.818,0.082
Honolulu,West,5/1/2004,2.31,0.279
Honolulu,West,6/1/2004,2.376,0.125
Honolulu,West,7/1/2004,2.254,-0.029
Honolulu,West,8/1/2004,2.136,0.102
Honolulu,West,9/1/2004,2.241,0.243
Honolulu,West,10/1/2004,2.346,0.358
Honolulu,West,11/1/2004,2.412,0.259
Honolulu,West,12/1/2004,2.33,0.095
Honolulu,West,1/1/2005,2.159,0.056
Honolulu,West,2/1/2005,2.146,0.174
Honolulu,West,3/1/2005,1.982,0.164
Honolulu,West,4/1/2005,1.854,-0.019
Honolulu,West,5/1/2005,2.126,0.066
Honolulu,West,6/1/2005,2.11,0.003
Honolulu,West,7/1/2005,2.097,-0.092
Honolulu,West,8/1/2005,2.09,0.056
Honolulu,West,9/1/2005,2.166,0.341
Honolulu,West,10/1/2005,1.857,0.128
Honolulu,West,11/1/2005,1.857,0.059
Honolulu,West,12/1/2005,2.149,0.099
Honolulu,West,1/1/2006,2.267,0.151
Honolulu,West,2/1/2006,1.972,0.007
Honolulu,West,3/1/2006,1.939,0.177
Honolulu,West,4/1/2006,1.969,0.063
Honolulu,West,5/1/2006,1.9,-0.095
Honolulu,West,6/1/2006,2.1,0.079
Honolulu,West,7/1/2006,2.264,0.279
Honolulu,West,8/1/2006,2.441,0.404
Honolulu,West,9/1/2006,2.254,0.322
Honolulu,West,10/1/2006,2.32,0.371
Honolulu,West,11/1/2006,2.353,0.335
Honolulu,West,12/1/2006,2.156,-0.019
Honolulu,West,1/1/2007,2.172,-0.042
Honolulu,West,2/1/2007,1.851,-0.046
Honolulu,West,3/1/2007,1.893,0.079
Honolulu,West,4/1/2007,1.755,-0.144
Honolulu,West,5/1/2007,1.926,-0.072
Honolulu,West,6/1/2007,2.021,-0.026
Honolulu,West,7/1/2007,2.162,0.115
Honolulu,West,8/1/2007,2.182,0.312
Honolulu,West,9/1/2007,1.975,0.151
Honolulu,West,10/1/2007,1.919,0.059
Honolulu,West,11/1/2007,2.221,0.2
Honolulu,West,12/1/2007,2.238,0.099
Honolulu,West,1/1/2008,1.906,-0.052
Honolulu,West,2/1/2008,1.926,0.017
Honolulu,West,3/1/2008,1.798,0.033
Honolulu,West,4/1/2008,1.772,-0.098
Honolulu,West,5/1/2008,1.962,-0.056
Honolulu,West,6/1/2008,2.221,0.04
Honolulu,West,7/1/2008,2.356,0.122
Honolulu,West,8/1/2008,2.376,0.315
Honolulu,West,9/1/2008,2.149,0.305
Honolulu,West,10/1/2008,2.021,0.177
Honolulu,West,11/1/2008,2.159,0.036
Honolulu,West,12/1/2008,2.126,-0.013
Honolulu,West,1/1/2009,1.877,-0.124
Honolulu,West,2/1/2009,1.696,-0.157
Honolulu,West,3/1/2009,1.614,-0.102
Honolulu,West,4/1/2009,1.654,-0.2
Honolulu,West,5/1/2009,1.69,-0.318
Honolulu,West,6/1/2009,1.831,-0.252
Honolulu,West,7/1/2009,2.011,0.017
Honolulu,West,8/1/2009,2.146,0.24
Honolulu,West,9/1/2009,1.979,0.302
Honolulu,West,10/1/2009,1.89,0.148
Honolulu,West,11/1/2009,1.808,-0.092
Honolulu,West,12/1/2009,1.939,-0.098
Honolulu,West,1/1/2010,1.86,-0.167
Honolulu,West,2/1/2010,1.575,-0.22
Honolulu,West,3/1/2010,1.582,-0.19
Honolulu,West,4/1/2010,1.641,-0.285
Honolulu,West,5/1/2010,1.811,-0.19
Honolulu,West,6/1/2010,1.926,-0.075
Honolulu,West,7/1/2010,2.189,0.184
Honolulu,West,8/1/2010,2.166,0.148
Honolulu,West,9/1/2010,2.238,0.263
Honolulu,West,10/1/2010,2.211,0.213
Honolulu,West,11/1/2010,2.136,0.026
Honolulu,West,12/1/2010,2.254,0.086
Honolulu,West,1/1/2011,2.054,0.04
Honolulu,West,2/1/2011,1.749,-0.036
Honolulu,West,3/1/2011,1.618,-0.062
Honolulu,West,4/1/2011,1.795,0.043
Honolulu,West,5/1/2011,1.864,-0.079
Honolulu,West,6/1/2011,2.002,-0.075
Honolulu,West,7/1/2011,2.198,0.118
Honolulu,West,8/1/2011,2.103,0.138
Honolulu,West,9/1/2011,1.985,0.086
Honolulu,West,10/1/2011,2.031,0.049
Honolulu,West,11/1/2011,1.962,-0.052
Honolulu,West,12/1/2011,1.713,-0.226
Honolulu,West,1/1/2012,1.713,-0.177
Honolulu,West,2/1/2012,1.726,-0.039
Honolulu,West,3/1/2012,1.765,0.099
Honolulu,West,4/1/2012,1.854,0.026
Honolulu,West,5/1/2012,1.89,-0.069
Honolulu,West,6/1/2012,1.923,-0.088
Honolulu,West,7/1/2012,1.883,-0.072
Honolulu,West,8/1/2012,1.762,0.01
Honolulu,West,9/1/2012,1.837,0.24
Honolulu,West,10/1/2012,1.916,0.194
Honolulu,West,11/1/2012,2.1,0.23
Honolulu,West,12/1/2012,2.152,0.148
Honolulu,West,1/1/2013,1.897,-0.029
Honolulu,West,2/1/2013,1.752,-0.023
Honolulu,West,3/1/2013,1.746,0.056
Honolulu,West,4/1/2013,1.588,-0.197
Honolulu,West,5/1/2013,1.88,-0.085
Honolulu,West,6/1/2013,2.041,0.046
Honolulu,West,7/1/2013,2.054,0.033
Honolulu,West,8/1/2013,1.998,0.181
Honolulu,West,9/1/2013,2.041,0.397
Honolulu,West,10/1/2013,2.103,0.368
Honolulu,West,11/1/2013,2.018,0.171
Honolulu,West,12/1/2013,1.956,-0.023
Honolulu,West,1/1/2014,1.956,-0.019
Honolulu,West,2/1/2014,1.713,0.043
Honolulu,West,3/1/2014,1.68,0.026
Honolulu,West,4/1/2014,1.719,-0.079
Honolulu,West,5/1/2014,1.696,-0.154
Honolulu,West,6/1/2014,2.169,0.207
Honolulu,West,7/1/2014,2.008,0.181
Honolulu,West,8/1/2014,2.087,0.371
Honolulu,West,9/1/2014,2.339,0.561
Honolulu,West,10/1/2014,2.3,0.391
Honolulu,West,11/1/2014,1.988,0.177
Honolulu,West,12/1/2014,1.965,0.079
Honolulu,West,1/1/2015,1.854,-0.069
Honolulu,West,2/1/2015,1.969,0.24
Honolulu,West,3/1/2015,1.847,0.217
Honolulu,West,4/1/2015,1.824,0.154
Honolulu,West,5/1/2015,2.038,0.145
Honolulu,West,6/1/2015,2.106,0.108
Honolulu,West,7/1/2015,1.851,-0.019
Honolulu,West,8/1/2015,1.89,0.174
Honolulu,West,9/1/2015,1.936,0.302
Honolulu,West,10/1/2015,2.09,0.305
Honolulu,West,11/1/2015,1.946,0.164
Honolulu,West,12/1/2015,1.988,0.112
Honolulu,West,1/1/2016,2.116,0.187
Honolulu,West,2/1/2016,2.159,0.23
Honolulu,West,3/1/2016,1.782,0.128
Honolulu,West,4/1/2016,2.051,0.246
Honolulu,West,5/1/2016,2.143,0.161
Honolulu,West,6/1/2016,2.313,0.171
Honolulu,West,7/1/2016,2.264,0.279
Honolulu,West,8/1/2016,2.241,0.289
Honolulu,West,9/1/2016,2.32,0.571
Honolulu,West,10/1/2016,2.316,0.512
Honolulu,West,11/1/2016,2.297,0.223
Honolulu,West,12/1/2016,2.392,0.118
Honolulu,West,1/1/2017,2.156,0.063
Honolulu,West,2/1/2017,2.162,0.25
Honolulu,West,3/1/2017,2.12,0.348
Honolulu,West,4/1/2017,2.389,0.584
Honolulu,West,5/1/2017,2.54,0.443
Honolulu,West,6/1/2017,2.405,0.22
Honolulu,West,7/1/2017,2.271,0.253
Honolulu,West,8/1/2017,2.638,0.729
Honolulu,West,9/1/2017,2.451,0.574
Honolulu,West,10/1/2017,2.353,0.519
Honolulu,West,11/1/2017,2.336,0.387
Honolulu,West,12/1/2017,2.362,0.295
Honolulu,West,1/1/2018,2.395,0.23
Honolulu,West,2/1/2018,1.972,0.256
Honolulu,West,3/1/2018,1.742,0.227
Honolulu,West,4/1/2018,1.788,0.174
Honolulu,West,5/1/2018,1.887,-0.006
Honolulu,West,6/1/2018,2.149,0.125
Honolulu,West,7/1/2018,2.284,0.253
Honolulu,West,8/1/2018,2.356,0.46
Honolulu,West,9/1/2018,2.277,0.538
Honolulu,West,10/1/2018,2.179,0.463
Honolulu,West,11/1/2018,2.024,0.233
Honolulu,West,12/1/2018,2.008,0.033
Honolulu,West,1/1/2019,2.077,0.089
Honolulu,West,2/1/2019,1.837,0.007
Honolulu,West,3/1/2019,1.769,0
Honolulu,West,4/1/2019,1.903,0.092
Honolulu,West,5/1/2019,2.021,0.115
Honolulu,West,6/1/2019,1.962,-0.006
Honolulu,West,7/1/2019,2.376,0.227
Honolulu,West,8/1/2019,2.523,0.466
Honolulu,West,9/1/2019,2.202,0.466
Honolulu,West,10/1/2019,2.346,0.482
Honolulu,West,11/1/2019,2.405,0.512
Honolulu,West,12/1/2019,2.582,0.528
Honolulu,West,1/1/2020,2.234,0.2
Honolulu,West,2/1/2020,1.998,0.086
Honolulu,West,3/1/2020,2.074,0.279
Honolulu,West,4/1/2020,2.192,0.266
Honolulu,West,5/1/2020,2.28,0.302
Honolulu,West,6/1/2020,2.543,0.453
Honolulu,West,7/1/2020,2.733,0.643
Honolulu,West,8/1/2020,2.658,0.604
Honolulu,West,9/1/2020,2.599,0.732
Honolulu,West,10/1/2020,2.648,0.699
Honolulu,West,11/1/2020,2.599,0.502
Honolulu,West,12/1/2020,2.586,0.374
Honolulu,West,1/1/2021,2.408,0.25
Honolulu,West,2/1/2021,2.316,0.387
Honolulu,West,3/1/2021,2.057,0.302
Honolulu,West,4/1/2021,2.044,0.138
Honolulu,West,5/1/2021,2.152,0.082
Honolulu,West,6/1/2021,2.244,0.161
Honolulu,West,7/1/2021,2.169,0.086
Honolulu,West,8/1/2021,2.336,0.384
Honolulu,West,9/1/2021,2.106,0.397
Honolulu,West,10/1/2021,2.051,0.266
Honolulu,West,11/1/2021,2.192,0.154
Honolulu,West,12/1/2021,2.29,0.102
Honolulu,West,1/1/2022,2.221,0.095
Honolulu,West,2/1/2022,2.028,0.187
Honolulu,West,3/1/2022,1.831,0.148
Honolulu,West,4/1/2022,1.89,0.135
Honolulu,West,5/1/2022,2.018,0.135
Honolulu,West,6/1/2022,1.988,0.03
Honolulu,West,7/1/2022,1.995,0.076
Honolulu,West,8/1/2022,2.018,0.302
Honolulu,West,9/1/2022,2.166,0.397
Honolulu,West,10/1/2022,2.267,0.355
Honolulu,West,11/1/2022,2.097,0.082
Honolulu,West,12/1/2022,2.116,0.056
Honolulu,West,1/1/2023,2.034,0.04
Honolulu,West,2/1/2023,1.841,0.017
Honolulu,West,3/1/2023,1.749,0.079
Honolulu,West,4/1/2023,1.719,-0.01
Honolulu,West,5/1/2023,1.9,-0.108
Honolulu,West,6/1/2023,1.919,-0.246
Honolulu,West,7/1/2023,2.29,0.171
Honolulu,West,8/1/2023,2.517,0.384
Charleston,East,1/1/1923,5.810653715,-0.092385278
Charleston,East,2/1/1923,5.810653715,-0.092385278
Charleston,East,3/1/1923,5.810653715,-0.092385278
Charleston,East,4/1/1923,5.810653715,-0.092385278
Charleston,East,5/1/1923,5.810653715,-0.092385278
Charleston,East,6/1/1923,5.810653715,-0.092385278
Charleston,East,7/1/1923,5.810653715,-0.092385278
Charleston,East,8/1/1923,5.810653715,-0.092385278
Charleston,East,9/1/1923,5.810653715,-0.092385278
Charleston,East,10/1/1923,5.810653715,-0.092385278
Charleston,East,11/1/1923,5.810653715,-0.092385278
Charleston,East,12/1/1923,5.810653715,-0.092385278
Charleston,East,1/1/1924,5.810653715,-0.092385278
Charleston,East,2/1/1924,5.810653715,-0.092385278
Charleston,East,3/1/1924,5.810653715,-0.092385278
Charleston,East,4/1/1924,5.810653715,-0.092385278
Charleston,East,5/1/1924,5.810653715,-0.092385278
Charleston,East,6/1/1924,5.810653715,-0.092385278
Charleston,East,7/1/1924,5.810653715,-0.092385278
Charleston,East,8/1/1924,5.810653715,-0.092385278
Charleston,East,9/1/1924,5.810653715,-0.092385278
Charleston,East,10/1/1924,5.810653715,-0.092385278
Charleston,East,11/1/1924,5.810653715,-0.092385278
Charleston,East,12/1/1924,5.810653715,-0.092385278
Charleston,East,1/1/1925,5.810653715,-0.092385278
Charleston,East,2/1/1925,5.810653715,-0.092385278
Charleston,East,3/1/1925,5.810653715,-0.092385278
Charleston,East,4/1/1925,5.810653715,-0.092385278
Charleston,East,5/1/1925,5.810653715,-0.092385278
Charleston,East,6/1/1925,5.810653715,-0.092385278
Charleston,East,7/1/1925,5.810653715,-0.092385278
Charleston,East,8/1/1925,5.810653715,-0.092385278
Charleston,East,9/1/1925,5.810653715,-0.092385278
Charleston,East,10/1/1925,5.810653715,-0.092385278
Charleston,East,11/1/1925,5.810653715,-0.092385278
Charleston,East,12/1/1925,5.810653715,-0.092385278
Charleston,East,1/1/1926,5.810653715,-0.092385278
Charleston,East,2/1/1926,5.810653715,-0.092385278
Charleston,East,3/1/1926,5.810653715,-0.092385278
Charleston,East,4/1/1926,5.810653715,-0.092385278
Charleston,East,5/1/1926,5.810653715,-0.092385278
Charleston,East,6/1/1926,5.810653715,-0.092385278
Charleston,East,7/1/1926,5.810653715,-0.092385278
Charleston,East,8/1/1926,5.810653715,-0.092385278
Charleston,East,9/1/1926,5.810653715,-0.092385278
Charleston,East,10/1/1926,5.810653715,-0.092385278
Charleston,East,11/1/1926,5.810653715,-0.092385278
Charleston,East,12/1/1926,5.810653715,-0.092385278
Charleston,East,1/1/1927,5.810653715,-0.092385278
Charleston,East,2/1/1927,5.810653715,-0.092385278
Charleston,East,3/1/1927,5.810653715,-0.092385278
Charleston,East,4/1/1927,5.810653715,-0.092385278
Charleston,East,5/1/1927,5.810653715,-0.092385278
Charleston,East,6/1/1927,5.810653715,-0.092385278
Charleston,East,7/1/1927,5.810653715,-0.092385278
Charleston,East,8/1/1927,5.810653715,-0.092385278
Charleston,East,9/1/1927,5.810653715,-0.092385278
Charleston,East,10/1/1927,5.810653715,-0.092385278
Charleston,East,11/1/1927,5.810653715,-0.092385278
Charleston,East,12/1/1927,5.810653715,-0.092385278
Charleston,East,1/1/1928,5.810653715,-0.092385278
Charleston,East,2/1/1928,5.810653715,-0.092385278
Charleston,East,3/1/1928,5.810653715,-0.092385278
Charleston,East,4/1/1928,5.810653715,-0.092385278
Charleston,East,5/1/1928,5.810653715,-0.092385278
Charleston,East,6/1/1928,5.810653715,-0.092385278
Charleston,East,7/1/1928,5.810653715,-0.092385278
Charleston,East,8/1/1928,5.810653715,-0.092385278
Charleston,East,9/1/1928,5.810653715,-0.092385278
Charleston,East,10/1/1928,5.810653715,-0.092385278
Charleston,East,11/1/1928,5.810653715,-0.092385278
Charleston,East,12/1/1928,5.810653715,-0.092385278
Charleston,East,1/1/1929,5.810653715,-0.092385278
Charleston,East,2/1/1929,5.810653715,-0.092385278
Charleston,East,3/1/1929,5.810653715,-0.092385278
Charleston,East,4/1/1929,5.810653715,-0.092385278
Charleston,East,5/1/1929,5.810653715,-0.092385278
Charleston,East,6/1/1929,5.810653715,-0.092385278
Charleston,East,7/1/1929,5.810653715,-0.092385278
Charleston,East,8/1/1929,5.810653715,-0.092385278
Charleston,East,9/1/1929,5.810653715,-0.092385278
Charleston,East,10/1/1929,5.810653715,-0.092385278
Charleston,East,11/1/1929,5.810653715,-0.092385278
Charleston,East,12/1/1929,5.810653715,-0.092385278
Charleston,East,1/1/1930,5.810653715,-0.092385278
Charleston,East,2/1/1930,5.810653715,-0.092385278
Charleston,East,3/1/1930,5.810653715,-0.092385278
Charleston,East,4/1/1930,5.810653715,-0.092385278
Charleston,East,5/1/1930,5.810653715,-0.092385278
Charleston,East,6/1/1930,5.810653715,-0.092385278
Charleston,East,7/1/1930,5.810653715,-0.092385278
Charleston,East,8/1/1930,5.810653715,-0.092385278
Charleston,East,9/1/1930,5.810653715,-0.092385278
Charleston,East,10/1/1930,5.810653715,-0.092385278
Charleston,East,11/1/1930,5.810653715,-0.092385278
Charleston,East,12/1/1930,5.810653715,-0.092385278
Charleston,East,1/1/1931,5.810653715,-0.092385278
Charleston,East,2/1/1931,5.810653715,-0.092385278
Charleston,East,3/1/1931,5.810653715,-0.092385278
Charleston,East,4/1/1931,5.810653715,-0.092385278
Charleston,East,5/1/1931,5.810653715,-0.092385278
Charleston,East,6/1/1931,5.810653715,-0.092385278
Charleston,East,7/1/1931,5.810653715,-0.092385278
Charleston,East,8/1/1931,5.810653715,-0.092385278
Charleston,East,9/1/1931,5.810653715,-0.092385278
Charleston,East,10/1/1931,5.810653715,-0.092385278
Charleston,East,11/1/1931,5.810653715,-0.092385278
Charleston,East,12/1/1931,5.810653715,-0.092385278
Charleston,East,1/1/1932,5.810653715,-0.092385278
Charleston,East,2/1/1932,5.810653715,-0.092385278
Charleston,East,3/1/1932,5.810653715,-0.092385278
Charleston,East,4/1/1932,5.810653715,-0.092385278
Charleston,East,5/1/1932,5.810653715,-0.092385278
Charleston,East,6/1/1932,5.810653715,-0.092385278
Charleston,East,7/1/1932,5.810653715,-0.092385278
Charleston,East,8/1/1932,5.810653715,-0.092385278
Charleston,East,9/1/1932,5.810653715,-0.092385278
Charleston,East,10/1/1932,5.810653715,-0.092385278
Charleston,East,11/1/1932,5.810653715,-0.092385278
Charleston,East,12/1/1932,5.810653715,-0.092385278
Charleston,East,1/1/1933,5.810653715,-0.092385278
Charleston,East,2/1/1933,5.810653715,-0.092385278
Charleston,East,3/1/1933,5.810653715,-0.092385278
Charleston,East,4/1/1933,5.810653715,-0.092385278
Charleston,East,5/1/1933,5.810653715,-0.092385278
Charleston,East,6/1/1933,5.810653715,-0.092385278
Charleston,East,7/1/1933,5.810653715,-0.092385278
Charleston,East,8/1/1933,5.810653715,-0.092385278
Charleston,East,9/1/1933,5.810653715,-0.092385278
Charleston,East,10/1/1933,5.810653715,-0.092385278
Charleston,East,11/1/1933,5.810653715,-0.092385278
Charleston,East,12/1/1933,5.810653715,-0.092385278
Charleston,East,1/1/1934,5.810653715,-0.092385278
Charleston,East,2/1/1934,5.810653715,-0.092385278
Charleston,East,3/1/1934,5.810653715,-0.092385278
Charleston,East,4/1/1934,5.810653715,-0.092385278
Charleston,East,5/1/1934,5.810653715,-0.092385278
Charleston,East,6/1/1934,5.810653715,-0.092385278
Charleston,East,7/1/1934,5.810653715,-0.092385278
Charleston,East,8/1/1934,5.810653715,-0.092385278
Charleston,East,9/1/1934,5.810653715,-0.092385278
Charleston,East,10/1/1934,5.810653715,-0.092385278
Charleston,East,11/1/1934,5.810653715,-0.092385278
Charleston,East,12/1/1934,5.810653715,-0.092385278
Charleston,East,1/1/1935,5.810653715,-0.092385278
Charleston,East,2/1/1935,5.810653715,-0.092385278
Charleston,East,3/1/1935,5.810653715,-0.092385278
Charleston,East,4/1/1935,5.810653715,-0.092385278
Charleston,East,5/1/1935,5.810653715,-0.092385278
Charleston,East,6/1/1935,5.810653715,-0.092385278
Charleston,East,7/1/1935,5.810653715,-0.092385278
Charleston,East,8/1/1935,5.810653715,-0.092385278
Charleston,East,9/1/1935,5.810653715,-0.092385278
Charleston,East,10/1/1935,5.810653715,-0.092385278
Charleston,East,11/1/1935,5.810653715,-0.092385278
Charleston,East,12/1/1935,5.810653715,-0.092385278
Charleston,East,1/1/1936,5.810653715,-0.092385278
Charleston,East,2/1/1936,5.810653715,-0.092385278
Charleston,East,3/1/1936,5.810653715,-0.092385278
Charleston,East,4/1/1936,5.810653715,-0.092385278
Charleston,East,5/1/1936,5.810653715,-0.092385278
Charleston,East,6/1/1936,5.810653715,-0.092385278
Charleston,East,7/1/1936,5.810653715,-0.092385278
Charleston,East,8/1/1936,5.810653715,-0.092385278
Charleston,East,9/1/1936,5.810653715,-0.092385278
Charleston,East,10/1/1936,5.810653715,-0.092385278
Charleston,East,11/1/1936,5.810653715,-0.092385278
Charleston,East,12/1/1936,5.810653715,-0.092385278
Charleston,East,1/1/1937,5.810653715,-0.092385278
Charleston,East,2/1/1937,5.810653715,-0.092385278
Charleston,East,3/1/1937,5.810653715,-0.092385278
Charleston,East,4/1/1937,5.810653715,-0.092385278
Charleston,East,5/1/1937,5.810653715,-0.092385278
Charleston,East,6/1/1937,5.810653715,-0.092385278
Charleston,East,7/1/1937,5.810653715,-0.092385278
Charleston,East,8/1/1937,5.810653715,-0.092385278
Charleston,East,9/1/1937,5.810653715,-0.092385278
Charleston,East,10/1/1937,5.810653715,-0.092385278
Charleston,East,11/1/1937,5.810653715,-0.092385278
Charleston,East,12/1/1937,5.810653715,-0.092385278
Charleston,East,1/1/1938,5.810653715,-0.092385278
Charleston,East,2/1/1938,5.810653715,-0.092385278
Charleston,East,3/1/1938,5.810653715,-0.092385278
Charleston,East,4/1/1938,5.810653715,-0.092385278
Charleston,East,5/1/1938,5.810653715,-0.092385278
Charleston,East,6/1/1938,5.810653715,-0.092385278
Charleston,East,7/1/1938,5.810653715,-0.092385278
Charleston,East,8/1/1938,5.810653715,-0.092385278
Charleston,East,9/1/1938,5.810653715,-0.092385278
Charleston,East,10/1/1938,5.810653715,-0.092385278
Charleston,East,11/1/1938,5.810653715,-0.092385278
Charleston,East,12/1/1938,5.810653715,-0.092385278
Charleston,East,1/1/1939,5.810653715,-0.092385278
Charleston,East,2/1/1939,5.810653715,-0.092385278
Charleston,East,3/1/1939,5.810653715,-0.092385278
Charleston,East,4/1/1939,5.810653715,-0.092385278
Charleston,East,5/1/1939,5.810653715,-0.092385278
Charleston,East,6/1/1939,5.810653715,-0.092385278
Charleston,East,7/1/1939,5.810653715,-0.092385278
Charleston,East,8/1/1939,5.810653715,-0.092385278
Charleston,East,9/1/1939,5.810653715,-0.092385278
Charleston,East,10/1/1939,5.810653715,-0.092385278
Charleston,East,11/1/1939,5.810653715,-0.092385278
Charleston,East,12/1/1939,5.810653715,-0.092385278
Charleston,East,1/1/1940,5.810653715,-0.092385278
Charleston,East,2/1/1940,5.810653715,-0.092385278
Charleston,East,3/1/1940,5.810653715,-0.092385278
Charleston,East,4/1/1940,5.810653715,-0.092385278
Charleston,East,5/1/1940,5.810653715,-0.092385278
Charleston,East,6/1/1940,5.810653715,-0.092385278
Charleston,East,7/1/1940,5.810653715,-0.092385278
Charleston,East,8/1/1940,5.810653715,-0.092385278
Charleston,East,9/1/1940,5.810653715,-0.092385278
Charleston,East,10/1/1940,5.810653715,-0.092385278
Charleston,East,11/1/1940,5.810653715,-0.092385278
Charleston,East,12/1/1940,5.810653715,-0.092385278
Charleston,East,1/1/1941,5.810653715,-0.092385278
Charleston,East,2/1/1941,5.810653715,-0.092385278
Charleston,East,3/1/1941,5.810653715,-0.092385278
Charleston,East,4/1/1941,5.810653715,-0.092385278
Charleston,East,5/1/1941,5.810653715,-0.092385278
Charleston,East,6/1/1941,5.810653715,-0.092385278
Charleston,East,7/1/1941,5.810653715,-0.092385278
Charleston,East,8/1/1941,5.810653715,-0.092385278
Charleston,East,9/1/1941,5.810653715,-0.092385278
Charleston,East,10/1/1941,5.810653715,-0.092385278
Charleston,East,11/1/1941,5.810653715,-0.092385278
Charleston,East,12/1/1941,5.810653715,-0.092385278
Charleston,East,1/1/1942,5.810653715,-0.092385278
Charleston,East,2/1/1942,5.810653715,-0.092385278
Charleston,East,3/1/1942,5.810653715,-0.092385278
Charleston,East,4/1/1942,5.810653715,-0.092385278
Charleston,East,5/1/1942,5.810653715,-0.092385278
Charleston,East,6/1/1942,5.810653715,-0.092385278
Charleston,East,7/1/1942,5.810653715,-0.092385278
Charleston,East,8/1/1942,5.810653715,-0.092385278
Charleston,East,9/1/1942,5.810653715,-0.092385278
Charleston,East,10/1/1942,5.810653715,-0.092385278
Charleston,East,11/1/1942,5.810653715,-0.092385278
Charleston,East,12/1/1942,5.810653715,-0.092385278
Charleston,East,1/1/1943,5.810653715,-0.092385278
Charleston,East,2/1/1943,5.810653715,-0.092385278
Charleston,East,3/1/1943,5.810653715,-0.092385278
Charleston,East,4/1/1943,5.810653715,-0.092385278
Charleston,East,5/1/1943,5.810653715,-0.092385278
Charleston,East,6/1/1943,5.810653715,-0.092385278
Charleston,East,7/1/1943,5.810653715,-0.092385278
Charleston,East,8/1/1943,5.810653715,-0.092385278
Charleston,East,9/1/1943,5.810653715,-0.092385278
Charleston,East,10/1/1943,5.810653715,-0.092385278
Charleston,East,11/1/1943,5.810653715,-0.092385278
Charleston,East,12/1/1943,5.810653715,-0.092385278
Charleston,East,1/1/1944,5.810653715,-0.092385278
